# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.135761      	p_rgh         	7.413084e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.065978e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.136013      	p_rgh         	7.451464e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.902374e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.136273      	p_rgh         	7.419618e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.775160e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.136539      	p_rgh         	7.429529e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.798358e+05	(3.478766e+00 2.513971e-01 2.788450e+00)	2
0.136811      	p_rgh         	7.504482e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.715813e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.137099      	p_rgh         	7.720927e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.762935e+05	(3.245149e+00 1.271176e+00 2.309452e+00)	2
0.137393      	p_rgh         	7.870792e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.656913e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.137691      	p_rgh         	7.876754e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.160060e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.13799       	p_rgh         	7.926023e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.878450e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.138294      	p_rgh         	7.883378e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.680455e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.138608      	p_rgh         	7.696137e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.610252e+05	(3.478766e+00 2.513971e-01 2.788450e+00)	2
0.138911      	p_rgh         	7.640051e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.666144e+05	(3.410283e+00 -7.223881e-01 2.788658e+00)	2
