# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.109529      	p_rgh         	7.434097e+04	(2.522916e+00 1.997048e+00 2.410977e+00)	2	2.036651e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.109794      	p_rgh         	7.675358e+04	(2.522916e+00 1.997048e+00 2.410977e+00)	2	1.745654e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.110089      	p_rgh         	7.706906e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.646310e+05	(3.410283e+00 7.223881e-01 2.788658e+00)	2
0.110399      	p_rgh         	7.838372e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.944310e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.110721      	p_rgh         	7.813616e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.721149e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.11104       	p_rgh         	7.720817e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.724753e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.111355      	p_rgh         	7.862859e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.773970e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.111653      	p_rgh         	7.876564e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.666295e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.111928      	p_rgh         	7.791498e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.655131e+05	(3.410283e+00 -7.223881e-01 2.788658e+00)	2
0.112202      	p_rgh         	7.860276e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.614121e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.112466      	p_rgh         	7.910325e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.608577e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.112724      	p_rgh         	7.863963e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.124096e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
